Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Josh Minott,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Luka Garza,Shared Games with Matt Ryan,Shared Games with Nathan Knight,Shared Games with Naz Reid,Shared Games with Rudy Gobert,Shared Games with Taurean Prince,Shared Games with Wendell Moore Jr.,Anthony Edwards,Austin Rivers,Bryn Forbes,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Matt Ryan,Nathan Knight,Naz Reid,Rudy Gobert,Taurean Prince,Vit Krejci,Wendell Moore Jr.,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Matt Ryan,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Rudy Gobert,co_inf with Taurean Prince,co_inf with Vit Krejci,co_inf with Wendell Moore Jr.,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
46,45,,2023-01-13,35-094,UTA,,ORL,W (+4),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,,74.0,2.1142857142857143,0.0,85.60000000000002,2.445714285714286
47,46,34,2023-01-14,35-095,UTA,,PHI,L (-1),1,29:10,3.0,9.0,.333,2.0,7.0,.286,6,7.0,.857,1.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,14.0,15.4,-1,2.0,1.0,0.5,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,8.0,77.0,2.2,12.999999999999998,86.39999999999998,2.468571428571428
48,47,35,2023-01-16,35-097,UTA,@,MIN,W (+1),1,30:18,5.0,8.0,.625,3.0,6.0,.500,1,1.0,1.000,1.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,14.0,17.4,+9,2.0,2.0,1.0,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,19.0,72.0,2.057142857142857,17.0,82.79999999999998,2.365714285714285
49,48,36,2023-01-18,35-099,UTA,,LAC,W (+23),1,28:43,6.0,8.0,.750,5.0,6.0,.833,0,0.0,,0.0,4.0,4.0,9.0,0.0,1.0,0.0,2.0,17.0,21.2,+12,2.0,1.0,0.5,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,23.0,57.0,1.6285714285714286,21.2,67.19999999999999,1.9199999999999997
50,49,37,2023-01-20,35-101,UTA,,BRK,L (-11),1,32:10,2.0,8.0,.250,1.0,4.0,.250,4,4.0,1.000,0.0,5.0,5.0,9.0,1.0,0.0,1.0,3.0,9.0,10.8,-10,4.0,1.0,0.25,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,11.0,43.0,1.2285714285714286,9.200000000000005,50.900000000000006,1.4542857142857144
51,50,38,2023-01-23,35-104,UTA,,CHO,W (+18),1,27:17,5.0,12.0,.417,4.0,8.0,.500,0,0.0,,0.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,14.0,11.5,+21,4.0,1.0,0.25,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,10.0,55.0,1.5714285714285714,11.5,69.4,1.982857142857143
52,51,39,2023-01-25,35-106,UTA,@,POR,L (-10),1,31:51,3.0,6.0,.500,2.0,5.0,.400,0,0.0,,1.0,4.0,5.0,10.0,2.0,0.0,3.0,2.0,8.0,12.1,-4,1.0,1.0,1.0,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,16.0,78.0,2.2285714285714286,12.099999999999998,83.6,2.3885714285714283
53,52,40,2023-01-28,35-109,UTA,,DAL,W (+8),1,33:43,2.0,8.0,.250,0.0,4.0,.000,0,0.0,,2.0,3.0,5.0,11.0,4.0,0.0,3.0,3.0,4.0,9.0,+16,4.0,2.0,0.5,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,13.0,62.0,1.7714285714285714,8.999999999999996,66.8,1.9085714285714286
54,53,41,2023-02-01,35-113,UTA,,TOR,W (+3),1,31:06,5.0,8.0,.625,0.0,3.0,.000,9,9.0,1.000,0.0,3.0,3.0,8.0,0.0,2.0,3.0,2.0,19.0,19.5,+1,5.0,5.0,1.0,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,12.0,69.0,1.9714285714285715,15.899999999999997,80.69999999999997,2.305714285714285
55,54,42,2023-02-03,35-115,UTA,,ATL,L (-7),1,30:00,7.0,9.0,.778,2.0,4.0,.500,4,6.0,.667,0.0,2.0,2.0,8.0,1.0,0.0,5.0,3.0,20.0,16.7,-7,5.0,5.0,1.0,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,11.0,60.0,1.7142857142857142,15.099999999999998,64.69999999999999,1.8485714285714283
56,55,43,2023-02-06,35-118,UTA,,DAL,L (-13),1,31:14,4.0,8.0,.500,1.0,4.0,.250,1,1.0,1.000,0.0,1.0,1.0,11.0,0.0,0.0,2.0,1.0,10.0,11.6,-10,4.0,3.0,0.75,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,11.0,41.0,1.1714285714285717,11.2,51.5,1.4714285714285715
57,56,,2023-02-08,35-120,UTA,,MIN,L (-25),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,,60.0,1.7142857142857142,0.0,75.2,2.1485714285714286
58,57,44,2023-02-10,35-122,MIN,@,MEM,L (-21),1,25:42,3.0,7.0,.429,1.0,4.0,.250,2,2.0,1.000,0.0,1.0,1.0,3.0,2.0,0.0,3.0,1.0,9.0,6.3,-11,3.0,2.0,0.6666666666666666,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,3.0,41.0,1.1714285714285717,5.499999999999998,57.19999999999999,1.634285714285714
59,58,45,2023-02-13,35-125,MIN,@,DAL,W (+3),1,32:28,4.0,8.0,.500,3.0,6.0,.500,1,2.0,.500,1.0,2.0,3.0,9.0,1.0,0.0,2.0,4.0,12.0,12.6,+6,2.0,1.0,0.5,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,13.0,121.0,3.4571428571428573,12.2,128.0,3.657142857142857
60,59,46,2023-02-16,35-128,MIN,,WAS,L (-8),1,33:27,0.0,6.0,.000,0.0,3.0,.000,0,0.0,,1.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,-3,3.0,0.0,0.0,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,4.0,59.0,1.6857142857142855,3.0,68.19999999999999,1.9485714285714282
61,60,47,2023-02-24,35-136,MIN,,CHO,L (-8),1,30:37,6.0,13.0,.462,2.0,7.0,.286,1,1.0,1.000,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,15.0,9.2,-5,6.0,4.0,0.6666666666666666,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,5.0,74.0,2.1142857142857143,8.8,94.3,2.6942857142857144
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,,0.0,0.0,0.0,0.0,0.0
63,61,48,2023-02-26,35-138,MIN,@,GSW,L (-5),1,33:50,3.0,7.0,.429,3.0,5.0,.600,0,0.0,,1.0,2.0,3.0,7.0,1.0,1.0,1.0,2.0,9.0,11.4,-2,2.0,0.0,0.0,31,40,43,32,17,40,11,6,43,3,49,26,37,20,31,15,41,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,59.0,59.0,56.0,52.0,65.0,36.0,74.0,0.6458333333333334,0.0,0.5128205128205128,0.0,0.0,0.7049180327868853,0.4705882352941176,0.7727272727272727,0.6060606060606061,0.7857142857142857,0.8571428571428571,0.5308641975308642,0.4285714285714285,0.8305084745762712,0.4406779661016949,0.6607142857142857,0.3846153846153846,0.4769230769230769,0.4166666666666667,0.5540540540540541,18,27,21,9,2,24,9,22,6,6,22,8,2,6,20,22,20,6,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2658227848101265,0.173076923076923,0.08,0.3037974683544304,0.1384615384615384,0.5116279069767442,0.4,0.2068965517241379,0.3188405797101449,0.2857142857142857,0.0588235294117647,0.1578947368421052,0.2941176470588235,0.3142857142857143,0.3703703703703703,0.0,0.2068965517241379,35,13.0,56.0,1.6,11.4,70.5,2.0142857142857142
