Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Clarke,Shared Games with David Roddy,Shared Games with Desmond Bane,Shared Games with Dillon Brooks,Shared Games with Ja Morant,Shared Games with Jaren Jackson Jr.,Shared Games with John Konchar,Shared Games with Santi Aldama,Shared Games with Tyus Jones,Shared Games with Xavier Tillman Sr.,Shared Games with Ziaire Williams,Brandon Clarke,David Roddy,Desmond Bane,Dillon Brooks,Ja Morant,Jacob Gilyard,Jake LaRavia,Jaren Jackson Jr.,John Konchar,Kennedy Chandler,Kenneth Lofton Jr.,Santi Aldama,Steven Adams,Tyus Jones,Vince Williams Jr.,Xavier Tillman Sr.,Ziaire Williams,co_inf with Brandon Clarke,co_inf with David Roddy,co_inf with Desmond Bane,co_inf with Dillon Brooks,co_inf with Ja Morant,co_inf with Jacob Gilyard,co_inf with Jake LaRavia,co_inf with Jaren Jackson Jr.,co_inf with John Konchar,co_inf with Kennedy Chandler,co_inf with Kenneth Lofton Jr.,co_inf with Santi Aldama,co_inf with Steven Adams,co_inf with Tyus Jones,co_inf with Vince Williams Jr.,co_inf with Xavier Tillman Sr.,co_inf with Ziaire Williams,Shared Games with Luke Kennard,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Darius Garland,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Dylan Windler,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Isaiah Mobley,Shared Games with Jarrett Allen,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Raul Neto,Shared Games with Ricky Rubio,Shared Games with Robin Lopez,Caris LeVert,Cedi Osman,Darius Garland,Dean Wade,Dejounte Murray,Donovan Mitchell,Dylan Windler,Evan Mobley,Isaac Okoro,Isaiah Mobley,Jarrett Allen,Lamar Stevens,Mamadi Diakite,Raul Neto,Ricky Rubio,Robin Lopez,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Darius Garland,co_inf with Dean Wade,co_inf with Dejounte Murray,co_inf with Donovan Mitchell,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Isaiah Mobley,co_inf with Jarrett Allen,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Raul Neto,co_inf with Ricky Rubio,co_inf with Robin Lopez,co_inf with Sam Merrill,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
51.0,1.0,2023-02-01,35-224,MEM,POR,0,9.866666666666667,1.0,4.0,.250,1.0,4.0,.250,0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,2.1,-2,0.0,0.0,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,4.0,85.0,3.1481481481481484,2.1000000000000005,109.5,4.055555555555555,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,L (-11),L (-11)
52.0,,2023-02-02,35-225,MEM,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,,119.0,4.407407407407407,0.0,127.79999999999998,4.7333333333333325,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,W (+12),W (+12)
53.0,2.0,2023-02-05,35-228,MEM,TOR,0,18.966666666666665,2.0,5.0,.400,2.0,2.0,1.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,1.2,-10,3.0,0.0,0.0,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,0.0,84.0,3.111111111111111,1.2000000000000002,89.49999999999999,3.3148148148148144,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,L (-10),L (-10)
54.0,3.0,2023-02-07,35-230,MEM,CHI,0,14.65,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.2,+9,0.0,0.0,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,-2.0,107.0,3.962962962962963,-2.2,131.70000000000002,4.877777777777778,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,L (-15),L (-15)
55.0,,2023-02-10,35-233,HOU,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,,109.0,4.037037037037037,0.0,116.89999999999998,4.329629629629629,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,L (-3),L (-3)
56.0,4.0,2023-02-15,35-238,CLE,PHI,0,11.8,1.0,4.0,.250,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.9,-6,1.0,0.0,0.0,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,1.0,97.0,3.592592592592593,1.9,107.90000000000002,3.996296296296297,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,W (+15),W (+15)
57.0,,2023-02-23,35-246,CLE,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,,93.0,3.4444444444444446,0.0,107.7,3.988888888888889,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,L (-2),L (-2)
58.0,5.0,2023-02-24,35-247,CLE,ATL,0,10.483333333333333,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.8,-1,0.0,0.0,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,1.0,103.0,3.814814814814815,0.7999999999999998,118.2,4.377777777777778,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,L (-6),L (-6)
59.0,6.0,2023-02-26,35-249,CLE,TOR,0,5.766666666666667,1.0,2.0,.500,1.0,2.0,.500,1,1.0,1.000,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,1.7,-4,0.0,0.0,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,0.0,59.0,2.185185185185185,1.3000000000000007,71.9,2.662962962962963,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,L (-6),L (-6)
60.0,,2023-03-01,35-252,CLE,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,,91.0,3.3703703703703702,0.0,113.70000000000005,4.211111111111113,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,L (-17),L (-17)
61.0,7.0,2023-03-04,35-255,CLE,DET,0,8.466666666666667,2.0,2.0,1.000,2.0,2.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,5.4,-8,0.0,0.0,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,4.0,79.0,2.925925925925926,5.4,106.60000000000002,3.948148148148149,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,W (+25),W (+25)
62.0,,2023-03-06,35-257,CLE,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,,69.0,2.555555555555556,0.0,90.8,3.3629629629629627,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,L (-4),L (-4)
63.0,,2023-03-08,35-259,CLE,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,,85.0,3.1481481481481484,0.0,116.4,4.311111111111111,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,,
64.0,,2023-03-10,35-261,CLE,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,,94.0,3.4814814814814814,0.0,102.0,3.7777777777777777,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,W (+24),W (+24)
65.0,,2023-03-12,35-263,CLE,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,,80.0,2.962962962962963,0.0,106.1,3.9296296296296296,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,W (+4),W (+4)
66.0,8.0,2023-03-14,35-265,CLE,CHO,0,4.116666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,-5,0.0,0.0,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,2.0,87.0,3.2222222222222223,0.6,103.7,3.840740740740741,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,W (+4),W (+4)
67.0,,2023-03-15,35-266,CLE,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,,88.0,3.259259259259259,0.0,100.4,3.718518518518519,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,L (-4),L (-4)
68.0,9.0,2023-03-17,35-268,CLE,WAS,0,3.9166666666666665,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,+3,1.0,1.0,1.0,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,0.0,67.0,2.4814814814814814,1.0,84.7,3.1370370370370373,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,W (+6),W (+6)
69.0,,2023-03-21,35-272,CLE,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,3,1,3,2,2,3,2,3,3,3,2,56.0,70.0,58.0,73.0,61.0,1,35.0,63.0,72.0,36.0,24.0,77.0,42.0,80.0,15.0,61.0,37.0,0.0535714285714285,0.0142857142857142,0.0517241379310344,0.0273972602739726,0.0327868852459016,0.0,0.0,0.0476190476190476,0.0277777777777777,0.0,0.0,0.0389610389610389,0.0,0.0375,0.0,0.0491803278688524,0.054054054054054,2,8,6,8,5,8,1,8,7,1,7,7,3,4,5,2,74.0,77.0,69.0,44.0,74.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,22.0,48.0,33.0,37.0,5.0,0.1081081081081081,0.0779220779220779,0.1159420289855072,0.1136363636363636,0.0,0.1176470588235294,0.3333333333333333,0.1012658227848101,0.0921052631578947,0.0833333333333333,0.1029411764705882,0.1129032258064516,0.1363636363636363,0.0833333333333333,0.1515151515151515,0.054054054054054,0.0,27,,65.0,2.4074074074074074,0.0,83.89999999999998,3.1074074074074067,10.8,0.2,-1.9,-2.1,0.2,0.000938771252738,0.617,0.755,0.02,0.0,0.0,W (+16),W (+16)
