Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Derrick Rose,Shared Games with Evan Fournier,Shared Games with Immanuel Quickley,Shared Games with Isaiah Hartenstein,Shared Games with Jalen Brunson,Shared Games with Jericho Sims,Shared Games with Julius Randle,Shared Games with Miles McBride,Shared Games with Mitchell Robinson,Shared Games with Obi Toppin,Shared Games with Quentin Grimes,Shared Games with RJ Barrett,Shared Games with Ryan Arcidiacono,Shared Games with Svi Mykhailiuk,Shared Games with Trevor Keels,DaQuan Jeffries,Derrick Rose,Evan Fournier,Feron Hunt,Immanuel Quickley,Isaiah Hartenstein,Jalen Brunson,Jericho Sims,Julius Randle,Miles McBride,Mitchell Robinson,Obi Toppin,Quentin Grimes,RJ Barrett,Ryan Arcidiacono,Svi Mykhailiuk,Trevor Keels,co_inf with DaQuan Jeffries,co_inf with Derrick Rose,co_inf with Evan Fournier,co_inf with Feron Hunt,co_inf with Immanuel Quickley,co_inf with Isaiah Hartenstein,co_inf with Jalen Brunson,co_inf with Jericho Sims,co_inf with Julius Randle,co_inf with Miles McBride,co_inf with Mitchell Robinson,co_inf with Obi Toppin,co_inf with Quentin Grimes,co_inf with RJ Barrett,co_inf with Ryan Arcidiacono,co_inf with Svi Mykhailiuk,co_inf with Trevor Keels,Shared Games with Moses Brown,Shared Games with Anfernee Simons,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Jabari Walker,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Kevin Knox,Shared Games with Matisse Thybulle,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Greg Brown III,Jabari Walker,Jayson Tatum,Jeenathan Williams,Jerami Grant,John Butler,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Kevin Knox,Matisse Thybulle,Nassir Little,Shaedon Sharpe,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jayson Tatum,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Kevin Knox,co_inf with Matisse Thybulle,co_inf with Nassir Little,co_inf with Shaedon Sharpe,co_inf with Skylar Mays,co_inf with Trendon Watford,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
66.0,30.0,2023-03-06,23-186,POR,DET,1,40.3,3.0,10.0,.300,3.0,6.0,.500,4,6.0,.667,1.0,5.0,6.0,8.0,2.0,0.0,1.0,2.0,13.0,14.4,+1,4.0,0.0,0.0,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,12.0,41.0,1.4137931034482758,12.8,51.0,1.7586206896551724,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-11),L (-11)
67.0,31.0,2023-03-08,23-188,POR,BOS,1,34.53333333333333,3.0,8.0,.375,1.0,3.0,.333,3,3.0,1.000,1.0,5.0,6.0,2.0,1.0,0.0,2.0,2.0,10.0,7.4,-16,5.0,2.0,0.4,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,6.0,93.0,3.206896551724138,6.199999999999999,91.7,3.1620689655172414,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-18),L (-18)
68.0,32.0,2023-03-10,23-190,POR,PHI,0,36.03333333333333,6.0,11.0,.545,1.0,4.0,.250,1,2.0,.500,0.0,2.0,2.0,1.0,2.0,0.0,4.0,1.0,14.0,7.2,-2,7.0,5.0,0.7142857142857143,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,2.0,71.0,2.4482758620689653,6.799999999999999,58.89999999999999,2.03103448275862,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+3),W (+3)
69.0,33.0,2023-03-12,23-192,POR,NOP,1,26.35,4.0,8.0,.500,0.0,4.0,.000,3,4.0,.750,0.0,4.0,4.0,3.0,0.0,0.0,2.0,2.0,11.0,7.1,-16,4.0,4.0,1.0,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,4.0,64.0,2.206896551724138,5.9,74.5,2.5689655172413794,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+6),W (+6)
70.0,34.0,2023-03-14,23-194,POR,NYK,0,19.316666666666663,1.0,6.0,.167,0.0,3.0,.000,0,0.0,,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,-0.5,-27,3.0,1.0,0.3333333333333333,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,-2.0,56.0,1.9310344827586208,-0.5,62.0,2.1379310344827585,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-22),L (-22)
71.0,35.0,2023-03-17,23-197,POR,BOS,0,29.433333333333334,4.0,8.0,.500,1.0,3.0,.333,1,3.0,.333,1.0,3.0,4.0,0.0,3.0,0.0,3.0,5.0,10.0,4.8,-8,5.0,3.0,0.6,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,3.0,74.0,2.5517241379310347,4.399999999999999,81.60000000000001,2.813793103448276,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-1),L (-1)
72.0,36.0,2023-03-19,23-199,POR,LAC,1,18.916666666666668,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,-0.2,-10,1.0,0.0,0.0,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,2.0,79.0,2.7241379310344827,-0.1999999999999999,87.30000000000001,3.0103448275862075,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-17),L (-17)
73.0,37.0,2023-03-22,23-202,POR,UTA,0,21.2,4.0,8.0,.500,1.0,4.0,.250,2,2.0,1.000,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,11.0,6.9,-9,4.0,3.0,0.75,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,3.0,59.0,2.034482758620689,6.099999999999998,63.89999999999999,2.2034482758620686,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-16),L (-16)
74.0,38.0,2023-03-24,23-204,POR,CHI,0,22.133333333333333,1.0,6.0,.167,0.0,3.0,.000,2,2.0,1.000,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,4.0,2.8,-6,3.0,1.0,0.3333333333333333,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,2.0,58.0,2.0,2.0000000000000018,66.3,2.286206896551724,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-14),L (-14)
75.0,39.0,2023-03-26,23-206,POR,OKC,0,19.08333333333333,1.0,4.0,.250,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.2,-22,4.0,1.0,0.25,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,-2.0,39.0,1.3448275862068966,0.4000000000000003,48.49999999999999,1.672413793103448,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-15),L (-15)
76.0,40.0,2023-03-27,23-207,POR,NOP,0,25.8,5.0,9.0,.556,0.0,2.0,.000,1,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,5.6,-24,7.0,5.0,0.7142857142857143,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,1.0,45.0,1.5517241379310345,5.2,37.900000000000006,1.3068965517241382,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+12),W (+12)
77.0,,2023-03-29,23-209,POR,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,61.0,2.103448275862069,0.0,57.89999999999999,1.9965517241379307,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-28),L (-28)
78.0,,2023-03-31,23-211,POR,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,69.0,2.3793103448275863,0.0,54.79999999999999,1.8896551724137929,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-6),L (-6)
79.0,,2023-04-02,23-213,POR,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,53.0,1.827586206896552,0.0,57.3,1.975862068965517,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-34),L (-34)
80.0,,2023-04-04,23-215,POR,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,39.0,1.3448275862068966,0.0,42.9,1.4793103448275862,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-40),L (-40)
81.0,,2023-04-06,23-217,POR,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,33.0,1.137931034482759,0.0,53.89999999999999,1.858620689655172,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-24),L (-24)
82.0,,2023-04-08,23-219,POR,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,33.0,1.137931034482759,0.0,44.3,1.5275862068965516,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,W (+2),W (+2)
83.0,,2023-04-09,23-220,POR,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20,13,20,20,20,13,20,8,12,20,10,20,14,6,1,,27.0,27.0,,81.0,82.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,20.0,32.0,3.0,,0.7407407407407407,0.4814814814814814,,0.2469135802469135,0.2439024390243902,0.2941176470588235,0.25,0.2597402597402597,0.125,0.2033898305084746,0.2985074626865671,0.1408450704225352,0.273972602739726,0.7,0.1875,0.3333333333333333,9,8,14,20,14,9,6,7,14,14,20,18,20,17,62.0,1,58.0,78.0,16.0,56.0,74.0,5,63.0,19.0,4,29.0,52.0,40.0,63.0,71.0,54.0,80.0,6,62.0,0.1290322580645161,0.0,0.2413793103448276,0.2564102564102564,0.0,0.25,0.0,0.0,0.1428571428571428,0.3157894736842105,0.0,0.0,0.1346153846153846,0.35,0.2222222222222222,0.2816901408450704,0.3333333333333333,0.25,0.0,0.2741935483870967,29,,-5.0,-0.1724137931034483,0.0,2.700000000000001,0.0931034482758621,10.6,0.9,-3.4,-2.6,-0.8,0.0235509194537047,0.561,0.462,0.24,-0.4,0.3,L (-10),L (-10)
